48,44
22,21
17,16
13,13
10,11
10,10
29,27
16,17
7,7
20,18
8,8
18,16
19,18
20,19
10,10
2,2
22,21
7,7
7,8
4,4
9,9
11,9
6,7
5,5
8,7
11,10
5,6
5,5
1,1
1,2
4,4
1,1
4,5
1,2
1,0
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
22,21
17,16
13,13
10,11
10,10
29,27
16,17
7,7
20,18
8,8
18,16
19,18
20,19
10,10
2,2
22,21
7,7
7,8
4,4
9,9
11,9
6,7
5,5
8,7
11,10
5,6
5,5
1,1
1,1
1,2
4,4
1,1
4,5
1,2
1,0
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
22,21
17,16
13,13
5,6
10,10
29,27
16,17
7,7
20,18
8,8
18,16
19,18
20,19
10,10
2,2
22,21
6,6
6,6
4,4
10,10
11,9
1,2
6,7
5,5
8,7
11,10
5,5
5,6
5,5
1,1
1,1
1,2
4,4
4,5
1,2
1,0
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
38,38
17,16
13,13
5,6
10,10
29,27
7,7
20,18
8,8
18,16
19,18
20,19
10,10
2,2
22,21
7,7
7,8
4,4
10,9
15,14
6,7
5,5
8,7
11,10
5,5
5,6
5,5
1,1
1,1
1,2
4,4
1,2
1,0
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
38,38
17,16
12,12
5,6
10,10
28,27
7,7
20,18
8,8
18,16
8,7
20,19
10,10
2,2
22,21
7,7
7,8
11,10
4,4
10,10
14,14
6,7
5,5
8,7
11,10
5,5
5,6
5,5
1,1
1,1
1,2
4,4
1,0
1,2
1,0
1,2
1,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
35,35
17,16
13,13
5,6
10,10
3,3
28,27
7,7
20,18
8,8
18,16
8,8
20,19
10,10
2,2
22,21
6,6
7,8
11,10
4,4
10,10
15,14
6,7
5,5
8,7
11,10
5,5
5,6
5,5
1,1
1,1
1,1
4,4
1,2
1,0
1,2
1,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
38,38
22,21
13,13
5,6
10,10
28,27
7,7
25,24
8,8
18,16
8,8
21,20
10,10
2,2
22,21
6,6
7,8
11,10
4,4
10,10
15,14
6,7
5,5
8,7
11,10
5,5
1,1
1,2
4,4
1,2
1,0
1,2
1,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,42
38,38
22,21
13,13
5,6
10,10
28,27
7,7
25,24
7,7
18,16
8,8
21,20
10,10
2,2
22,21
6,6
7,8
11,10
4,4
10,10
15,14
6,7
5,5
8,7
11,10
4,4
1,1
1,1
1,2
1,1
4,4
1,2
1,0
1,2
1,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
39,39
22,21
13,13
5,6
10,10
28,27
7,7
20,18
7,7
18,16
7,7
21,20
10,10
2,2
22,21
6,6
7,8
11,10
4,4
9,9
15,14
6,7
5,4
8,7
11,10
5,5
5,6
1,2
1,1
4,4
1,1
1,1
1,2
1,0
1,2
1,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,42
39,38
22,21
13,13
5,6
10,10
29,27
7,7
25,24
7,7
17,16
7,7
27,26
10,10
2,2
22,21
6,6
7,8
1,0
11,10
4,4
9,9
15,14
5,5
8,7
11,10
5,5
1,2
1,1
4,4
1,1
1,1
1,2
1,0
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,10
6,6
41,37
22,21
22,21
13,13
5,6
10,10
29,27
18,18
7,7
25,24
7,7
18,16
7,7
27,26
10,10
2,2
22,21
5,4
7,8
11,10
4,4
9,9
15,14
5,5
8,7
11,10
5,5
1,2
4,4
1,1
1,1
6,6
1,2
1,0
1,2
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
46,43
22,20
22,21
13,13
5,6
10,10
29,27
18,18
1,2
25,24
7,7
18,16
7,7
27,26
10,10
1,2
22,21
6,6
7,8
11,10
4,4
9,9
15,14
5,5
8,7
1,0
11,10
5,5
1,2
1,0
6,6
4,4
1,1
1,1
1,2
1,0
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
46,43
22,21
22,20
13,13
5,6
10,10
29,27
18,18
7,8
19,17
7,7
18,16
7,7
21,20
10,10
2,1
22,21
4,4
7,8
11,10
4,4
10,10
15,14
1,0
6,6
5,5
8,7
11,10
5,5
6,7
1,2
4,4
1,1
2,2
1,2
1,0
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
46,43
22,21
22,21
13,13
5,6
10,10
29,27
18,18
7,8
19,17
7,7
18,16
7,7
20,19
10,10
2,1
22,21
6,6
7,8
11,10
4,4
10,10
15,14
6,6
5,5
8,7
11,10
5,5
5,6
1,1
1,2
1,0
4,4
1,2
1,2
1,0
1,1
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
22,21
22,21
13,13
5,6
10,10
29,27
18,18
7,8
19,17
7,7
18,16
7,7
20,19
10,10
2,1
13,12
6,6
7,8
11,10
4,4
9,9
10,10
15,14
6,6
5,5
8,7
11,10
5,5
5,6
1,1
1,2
4,4
1,2
1,2
1,0
1,1
1,2
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
46,43
17,18
22,21
13,13
5,6
10,10
4,3
28,27
18,18
7,8
19,17
7,7
18,16
7,7
14,13
10,10
2,1
22,21
5,4
7,8
11,10
4,4
10,10
15,14
6,6
6,6
5,5
8,7
11,10
5,5
5,6
1,1
1,2
1,0
4,4
1,2
1,0
1,2
1,0
1,1
1,2
1,2
1,0
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
46,43
22,21
22,21
13,13
5,6
10,9
29,27
18,18
7,8
19,17
7,7
18,16
7,7
20,19
10,10
2,1
22,21
6,6
7,8
11,10
4,4
9,9
15,14
7,7
5,5
8,7
11,10
5,5
5,6
1,2
1,0
4,4
2,3
1,1
1,2
1,0
1,2
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
22,21
22,21
13,13
16,16
10,10
29,27
18,18
7,8
19,17
7,7
18,16
7,7
20,19
10,9
1,1
22,21
6,6
7,8
4,4
9,9
15,14
7,7
5,5
8,7
1,0
11,10
5,5
5,6
1,2
4,4
2,3
1,1
1,2
1,0
1,2
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,5
47,43
22,21
22,21
13,13
16,16
10,10
29,27
18,17
7,8
19,17
7,7
18,16
7,7
20,19
10,9
16,15
22,21
6,6
7,8
4,4
8,9
7,7
5,5
8,7
1,0
11,10
5,5
5,6
1,2
4,4
2,3
1,1
1,2
1,0
1,0
1,2
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
47,43
22,20
22,21
13,13
15,16
10,10
29,27
18,17
7,8
19,17
7,7
18,16
7,7
20,19
10,9
16,15
22,21
5,5
7,8
4,4
9,9
7,7
5,5
8,7
1,0
11,10
5,5
5,6
1,1
4,4
2,2
1,0
1,1
1,2
1,0
1,2
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
58,53
22,21
22,21
13,13
16,16
10,10
29,27
18,17
7,8
19,17
7,7
18,16
7,7
20,19
10,9
16,15
22,21
5,5
7,8
4,4
9,9
7,7
5,5
8,7
1,0
5,5
5,6
1,1
4,4
2,2
1,1
1,2
1,0
1,2
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
58,53
18,18
32,30
13,13
16,16
10,10
4,3
29,27
18,17
1,1
19,17
7,7
18,16
7,7
14,13
16,15
22,21
5,5
7,8
12,10
9,9
6,6
7,7
5,5
1,0
5,5
5,6
1,1
6,7
4,4
2,2
1,1
1,2
1,0
1,2
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
58,53
18,18
23,22
13,13
16,16
10,10
4,3
29,27
18,17
1,1
19,17
7,7
18,16
7,7
20,19
9,8
16,15
22,21
5,5
7,8
12,10
9,9
7,7
5,4
1,0
5,5
5,6
1,1
6,7
4,4
2,2
1,1
1,2
1,0
1,2
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
58,53
18,18
32,30
13,13
16,16
10,10
4,3
29,27
18,17
1,1
19,17
7,7
18,16
7,7
20,19
17,17
22,21
5,5
7,8
12,10
9,9
7,7
5,5
1,0
5,5
5,6
1,1
1,1
4,4
5,6
2,2
1,1
1,2
1,0
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
58,53
33,32
32,30
13,13
17,16
29,27
18,17
1,1
19,17
7,7
18,16
7,7
20,19
17,17
22,21
5,5
7,8
12,10
9,9
7,7
5,5
5,5
5,6
1,1
4,4
4,5
2,2
1,1
1,2
1,0
1,1
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
57,52
33,31
32,30
13,13
17,16
29,27
18,17
1,1
19,17
7,7
13,11
7,7
19,18
17,17
22,21
4,5
7,8
12,10
9,9
7,7
5,5
4,5
5,6
1,1
1,0
5,5
1,1
4,4
5,6
2,2
1,1
1,0
1,2
1,0
1,1
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
57,52
33,32
32,30
13,13
16,14
29,27
18,17
1,1
37,33
7,7
7,7
19,18
17,17
22,21
5,5
7,8
12,10
9,9
7,7
5,5
4,5
5,6
1,2
1,0
1,1
4,4
5,6
2,2
1,1
1,1
1,2
1,0
1,1
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
45,42
33,32
32,30
13,13
17,16
29,27
18,17
1,1
37,33
7,7
7,7
19,18
17,17
22,21
5,5
7,8
12,10
9,9
7,7
5,5
13,11
4,5
5,6
1,2
1,0
4,4
5,6
2,2
1,1
1,2
1,0
1,1
1,1
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
45,42
33,32
32,30
13,13
17,16
29,27
31,28
1,1
37,33
7,7
8,8
19,18
17,17
22,21
5,5
7,8
12,10
9,9
7,7
5,5
4,5
5,5
1,1
1,0
4,4
5,6
2,2
1,2
1,0
1,1
1,0
1,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
44,41
33,32
32,30
13,13
17,16
29,27
17,16
1,1
37,33
7,7
8,8
19,18
17,17
22,21
6,6
7,7
4,4
9,9
7,7
5,5
8,6
13,11
4,5
5,6
1,0
1,1
4,4
5,6
2,2
1,2
1,0
1,1
1,1
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
43,41
33,32
31,29
13,13
17,16
29,27
30,27
1,1
37,33
7,7
8,8
19,18
17,17
22,21
6,6
7,8
12,10
8,8
7,7
5,5
4,5
5,6
1,0
1,1
1,0
1,1
4,4
5,6
2,2
1,2
1,0
1,1
1,1
1,2
1,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
44,41
33,32
31,29
13,13
17,16
29,27
30,27
1,1
37,33
7,7
8,8
19,18
17,17
22,21
6,6
7,8
12,10
9,9
7,7
5,5
4,5
5,6
1,0
1,1
1,1
4,4
5,6
2,2
1,2
1,0
1,1
1,1
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
44,41
33,31
31,29
13,13
17,16
28,26
30,27
1,1
37,33
7,7
8,8
19,18
17,17
22,21
6,6
7,8
12,10
9,9
7,7
5,5
4,5
5,6
1,0
1,1
1,1
1,1
4,4
5,6
2,2
1,2
1,0
1,1
1,1
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
11,11
6,6
44,41
33,31
31,29
13,13
17,16
28,26
30,27
1,1
37,33
7,7
8,8
19,18
29,27
22,21
6,6
7,8
9,9
7,7
5,5
4,5
5,6
1,0
1,1
1,1
1,1
4,4
5,6
2,2
1,2
1,0
1,1
1,1
1,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
